51307477573,dab,250,99
51307483248,cdf,75,261
51307520083,dbe,232,53
51307532739,bgb,132,112
51307542342,cgc,74,215
51307569592,cag,135,237
51307580581,bfd,245,120
51307603285,bgg,103,242
51307621333,eef,118,81
51307656815,dfa,224,24
51307675205,adc,57,296
51307684996,ecb,61,236
51307698653,edd,21,102
51307701044,bbg,187,51
51307704497,fef,237,306
51307750657,fce,249,298
51307760998,cdg,231,59
51307764929,aec,157,240
51307787636,gcb,38,146
51307820831,fab,68,244
51307831954,gbf,12,364
51307843779,gcg,287,192
51307846435,fdf,257,275
51307848004,dad,84,240
51307888878,abc,279,85
51307895600,ccd,6,5
51307903603,ddb,194,20
51307924507,bcb,143,239
51307932889,acf,83,17
51307935682,fce,81,306
51307939206,fdd,173,193
51307965254,gdc,237,269
51307970804,cef,228,199
51307973742,deb,11,22
51307980371,gac,258,123
51307986457,feg,61,254
51308020363,fdg,175,35
51308021947,gea,277,114
51308030274,acg,266,218
51308050427,gag,115,300
51308051611,gge,111,248
51308077947,adb,115,7
51308080984,bdc,215,278
51308082783,dcd,23,114
51308103563,dae,212,287
51308123898,aea,191,175
51308163218,gdc,99,236
51308175763,gfg,231,243
51308202232,gae,128,44
51308205809,eee,157,156
51308207699,cbb,276,134
51308217003,cge,45,176
51308220725,ded,226,289
51308230059,bgf,161,80
51308230760,feg,239,279
51308234729,bab,86,10
51308244013,dfb,158,12
51308251662,fce,25,247
51308253057,edc,208,334
51308259837,aff,69,67
51308266956,bcc,279,241
51308267853,ccg,208,193
51308268622,cfb,116,117
51308277800,deg,32,155
51308282347,abe,63,21
51308308634,aeg,267,239
51308367924,aae,292,135
51308368303,egf,18,107
51308378056,fbd,261,228
51308382367,fca,218,218
51308385213,dgg,240,13
51308390833,cec,186,314
51308398992,cfa,281,42
51308419143,gdg,298,225
51308425028,bbd,36,283
51308425636,ccc,121,255
51308432081,fdf,273,286
51308439651,fee,299,252
51308439945,acd,130,234
51308443639,fba,103,75
51308455968,abb,62,193
51308469358,cef,158,187
51308481835,ecc,157,292
51308485889,bef,213,112
51308496191,cab,224,88
51308496909,cfc,281,109
51308528929,bcf,36,183
51308531679,gcg,157,186
51308537704,dga,228,65
51308538581,gea,54,125
51308574025,ebb,271,35
51308579598,gbg,279,42
51308596654,gcg,165,191
51308651834,efa,39,97
51308681266,gab,268,111
51308688431,bgd,92,55
51308697712,ecc,17,280
51308705285,fgb,189,281
51308713111,fbg,201,257
51308735740,ecd,249,154
51308737792,efb,140,227
51308742467,daa,95,158
51308799339,aag,5,34
51308806085,cga,61,129
51308807977,cgb,28,119
51308818378,fde,151,245
51308822708,ggg,192,283
51308824613,dad,62,196
51308841884,aga,129,292
51308858216,abd,60,159
51308861725,bec,46,25
51308865697,aab,3,275
51308868526,fbg,14,244
51308873372,fcf,271,49
51308876583,dgc,236,82
51308884686,gaa,195,236
51308902397,cce,278,99
51308910933,aec,26,216
51308911850,bda,204,192
51308922923,bfg,213,46
51308925113,dgd,148,208
51308937679,ffb,54,268
51308945657,adf,214,189
51308954343,ccf,189,14
51308958972,ddf,28,234
51308960458,caa,207,215
51308972310,bce,186,345
51308995091,ecg,71,136
51308996310,fda,113,179
51309019410,eaf,290,205
51309030573,eae,255,149
51309044620,ada,54,13
51309045403,cab,72,84
51309058042,agf,134,346
51309069432,gef,50,76
51309078228,cab,166,77
51309094656,gfc,280,170
51309095273,gca,68,22
51309128947,cdc,121,370
51309138072,dba,172,179
51309151524,cab,18,89
51309215514,aad,2,296
51309221889,bbf,52,228
51309241578,bbb,79,240
51309246519,cfe,230,199
51309272358,adc,79,296
51309275976,caf,223,199
51309283478,ggd,251,40
51309302524,cea,208,91
51309303637,abb,170,202
51309309113,bfa,262,49
51309322132,ddc,83,107
51309331401,ede,238,244
51309331516,ebd,56,178
51309337978,cba,209,225
51309338894,cec,124,317
51309366967,bdb,254,78
51309367306,cbc,34,209
51309374637,bbd,119,277
51309377870,cbg,171,42
51309382719,dag,217,110
51309383314,bfe,294,176
51309412290,bfb,49,43
51309418812,ccg,111,223
51309431331,add,293,227
51309439502,dge,266,36
51309447624,ddd,262,257
51309454485,fac,118,224
51309466560,dcc,20,115
51309484835,aae,43,133
51309503982,faf,283,75
51309512109,bcf,125,193
51309515520,dbb,78,31
51309520996,ccb,44,60
51309543099,bgc,86,92
51309559594,ffa,268,93
51309583355,gaa,31,212
51309589111,bga,51,299
51309601063,baa,153,185
51309603410,efc,265,278
51309608722,ceg,85,54
51309608808,gcf,217,79
51309622326,gbb,95,185
51309653308,fgg,49,44
51309663891,cad,60,237
51309670452,aed,119,100
51309686483,bag,3,57
51309688335,acf,74,17
51309693669,bcg,43,320
51309701290,ead,89,122
51309710793,gga,99,322
51309732918,fcb,203,121
51309733028,fce,95,234
51309745781,egc,17,305
51309747958,ebf,60,273
51309763031,gfa,91,299
51309776546,fff,214,27
51309779689,dfd,149,57
51309792382,bbc,130,117
51309805273,cbf,25,271
51309810366,aad,44,239
51309812728,bed,9,226
51309813558,geg,117,320
51309816898,gde,252,176
51309837109,gaf,28,222
51309840332,aab,93,269
51309865850,ebc,291,264
51309866765,acd,270,194
51309873050,gba,207,270
51309873298,baf,1,16
51309887943,gec,208,42
51309889608,adg,132,49
51309909575,edb,67,127
51309911318,ceg,185,61
51309915859,fga,221,199
51309920105,edf,55,177
51309929024,bba,197,45
51309930712,geb,61,282
51309932048,gab,233,126
51309970834,gbd,46,16
51310029953,dea,223,67
51310031033,gbe,142,37
51310075620,dgg,157,12
51310130862,cgf,135,292
51310139947,fdc,149,50
51310149701,ffg,257,67
51310150426,aff,229,53
51310158434,cbd,232,46
51310215679,cac,244,112
51310225016,fab,173,239
51310226979,fge,123,62
51310242568,egd,143,220
51310252829,fea,249,247
51310253941,afb,175,97
51310290730,bgg,127,208
51310345544,dfc,250,117
51310375586,geb,195,304
51310376096,gad,282,88
51310392667,eda,234,8
51310411093,bff,60,71
51310428359,aac,31,74
51310434734,acc,147,260
51310438390,fce,55,210
51310453320,bcf,260,220
51310467834,gaf,111,188
51310475174,eeg,175,345
51310521106,eab,287,229
51310527801,bfb,212,47
51310535299,cfd,234,17
51310554650,eed,58,287
51310556327,gbb,249,160
51310569632,bfe,6,197
51310581328,gdf,166,62
51310586145,fgd,171,198
51310587582,ffc,15,122
51310611048,abe,130,21
51310618509,egd,57,191
51310624951,ggc,29,155
51310627920,efd,264,292
51310638761,fge,188,59
51310644764,dbf,46,10
51310665664,egg,14,240
51310691404,fad,150,44
51310718591,dcf,149,193
51310724721,dde,43,100
51310765100,afd,184,215
51310776850,bea,13,200
51310781552,eff,276,225
51310830795,gag,273,306
51310846804,eaa,210,243
51310877591,dee,271,42
51310880349,gfb,196,181
51310903361,fag,187,113
51310941311,ffe,95,173
51310950251,dbd,226,253
51310952130,ebg,266,10
51310965243,fdb,257,95
51310988810,afd,64,202
51311002062,egg,246,242
51311055570,cea,76,107
51311063999,gdd,82,239
51311064170,dfg,154,54
51311085687,fbb,59,270
51311126589,cae,99,139
51311135026,afg,96,196
51311163497,afa,153,123
51311164529,gbf,21,291
51311169975,ecf,247,139
51311204567,fca,282,213
51311225413,bdd,97,98
51311228675,dec,21,41
51311240608,gbe,209,41
51311240960,ggb,113,106
51311244005,efg,204,202
51311247573,bca,277,206
51311261686,ebb,113,41
51311269960,cfd,297,19
51311273421,fff,206,29
51311309413,gff,282,112
51311310027,feb,46,170
51311321428,fgf,270,171
51311324436,caf,97,214
51311337088,gae,20,39
51311347236,cbe,148,212
51311356565,fcf,55,52
51311358427,cgf,65,335
51311393102,ecf,45,133
51311403054,bad,88,180
51311469215,cbd,136,53
51311473804,bed,178,255
51311481541,gfe,200,130
51311528908,aea,158,169
51311555186,deb,295,25
51311560501,fgc,94,305
51311583893,dgg,269,12
51311589943,bgd,217,52
51311593373,eeb,107,235
51311601706,dca,137,75
51311631449,aaa,18,167
51311653874,ega,105,89
51311672768,cfb,9,94
51311694422,adg,66,44
51311705025,abf,243,98
51311724036,dfa,150,22
51311729344,feg,235,253
51311746235,gee,102,57
51311747947,bcf,109,213
51311758720,ecd,198,127
51311794908,bac,232,291
51311808183,dcb,157,9
51311816414,ggc,179,162
51311858662,aed,141,118
51311859708,fbe,264,198
51311863360,ecb,292,243
51311870300,agg,13,150
51311877001,faa,32,24
51311913830,bga,92,334
51311920066,bfb,43,40
51311930391,dcc,122,129
51311946776,ddd,250,223
51311953576,agd,186,44
51311960900,cda,257,14
51311963582,eec,176,176
51311979875,cce,7,88
51312004922,abg,18,42
51312008738,bca,273,177
51312026827,eag,269,28
51312058679,cdc,245,421
51312062099,cba,170,216
51312064145,fed,263,209
51312069605,aeb,178,278
51312096758,cdb,99,250
51312110776,cff,192,10
51312118573,cfd,99,15
51312130771,eba,16,329
51312164037,dbf,163,10
51312177552,bag,106,59
51312212998,ead,66,100
51312214959,cdb,111,260
51312232228,gba,108,226
51312258813,edd,130,120
51312269338,cce,177,90
51312271241,aga,212,306
51312310140,gbd,222,13
51312314187,egd,284,196
51312355785,cef,193,153
51312383525,afb,99,111
51312415921,egb,226,290
51312419392,ead,230,104
51312431089,cgc,11,215
51312431817,eab,55,265
51312431988,cfg,217,297
51312474570,cge,8,193
51312477281,ccb,103,51
51312479784,add,288,242
51312500414,fbc,56,174
51312517208,ece,68,87
51312521304,bgg,203,176
51312532078,ebe,161,82
51312533006,cfa,112,34
51312546819,faf,1,64
51312570677,age,119,45
51312575214,gdf,179,59
51312577252,ggc,240,170
51312587409,bdf,281,303
51312591970,gfa,202,331
51312591999,ebb,282,33
51312602367,cdf,92,279
51312604125,ebf,3,283
51312631665,eed,60,289
51312637533,eca,187,49
51312648014,gdc,229,210
51312648228,aff,71,53
51312666957,ffe,275,176
51312668626,gde,206,193
51312673272,eef,20,68
51312687283,fbb,259,245
51312720011,fec,20,213
51312742596,gaa,103,186
51312745492,cce,85,93
51312752038,bca,15,203
51312787218,cca,35,46
51312787569,bac,101,317
51312793572,edf,33,201
51312803393,fbf,280,54
51312806763,ccf,63,13
51312829734,dbf,178,10
51312857531,beg,49,248
51312875182,dcf,187,185
51312894005,gcc,240,174
51312897403,gdf,48,69
51312903606,ddg,85,57
51312926683,ace,16,247
51312980239,fea,222,279
51312982466,egc,87,271
51312982779,bcc,131,228
51312994745,dda,208,150
51313007360,aga,251,312
51313016842,acf,287,17
51313062124,bbe,268,299
51313074269,daa,56,158
51313079678,fcc,62,89
51313104249,agd,280,36
51313116334,gfe,146,119
51313123196,gcd,105,33
51313137650,agf,123,408
51313140398,fbd,267,255
51313146198,dgb,118,24
51313151846,ffd,255,76
51313161915,aef,133,120
51313171696,fec,194,221
51313220903,efg,200,197
51313228353,gac,297,145
51313239669,cgb,289,101
51313251574,fba,31,81
51313265946,bee,277,106
51313293656,eff,282,195
51313316219,eba,128,368
51313330111,eac,161,15
51313345875,bef,243,95
51313385992,ddd,182,211
51313405925,cef,211,125
51313430755,dff,155,96
51313457666,ecf,249,155
51313461445,acb,279,152
51313462433,cgd,116,193
51313463941,aaf,151,182
51313499948,bbe,48,272
51313510062,dae,110,318
51313513788,cdf,76,292
51313536047,gff,266,129
51313540561,gfe,228,127
51313569159,bge,140,182
51313578718,ege,131,109
51313599084,adg,144,40
51313628094,cdd,284,20
51313666712,gea,141,126
51313670583,edg,134,194
51313711463,bfg,261,36
51313716057,adc,257,257
51313721443,bcd,178,162
51313735574,cgf,76,361
51313748181,bff,91,71
51313760989,ggd,77,40
51313776931,bgf,159,89
51313778435,ffg,261,58
51313786280,gbg,179,49
51313795612,gcb,283,146
51313829895,eae,45,131
51313864248,ceb,187,156
51313869711,eae,57,111
51313870161,fed,126,219
51313882217,fag,136,119
51313893654,fbc,44,154
51313931725,cge,62,193
51313945365,aca,185,145
51313972423,efe,295,209
51313980994,cdc,160,421
51314018576,gee,28,57
51314036536,gce,17,291
51314049313,dda,135,127
51314072257,gca,292,25
51314075766,edb,234,137
51314084643,gca,260,28
51314092711,dgf,242,91
51314101860,fag,161,102
51314105030,dgb,243,19
51314108231,aee,12,137
51314154757,aff,213,47
51314155378,ebg,20,11
51314178606,bdg,199,113
51314190368,dbd,57,293
51314191856,gbc,133,67
51314194715,afc,224,206
51314211323,cde,35,178
51314215633,deg,273,130
51314224931,abf,5,97
51314262661,bbb,14,216
51314280175,ccg,215,205
51314285581,ecg,102,122
51314290683,egc,36,284
51314300775,fcg,31,91
51314316418,bba,132,45
51314336985,gfd,253,209
51314353954,cbb,237,121
51314355516,dgc,10,86
51314368622,baa,185,194
51314381157,abd,165,163
51314393871,bbd,137,282
51314407414,add,251,287
51314416864,fcc,90,72
51314446026,cgg,145,21
51314446990,aaa,218,148
51314456021,aae,203,115
51314471600,fae,254,156
51314508088,bca,11,233
51314512575,ada,180,10
51314536887,gcc,164,205
51314552272,eda,294,9
51314561565,dcd,272,120
51314569524,bbg,26,47
51314574620,efb,263,215
51314593817,ceg,272,51
51314604203,cad,7,201
51314609209,bff,298,58
51314611066,gdd,112,219
51314614312,gcc,118,190
51314615682,dad,294,211
51314622377,afg,294,211
51314622782,cbc,204,236
51314633688,eba,162,316
51314640226,abc,19,83
51314655453,fee,159,214
51314659695,fda,79,159
51314695513,bde,2,257
51314745885,ffb,9,222
51314746119,bdf,1,357
51314779177,dab,8,82
51314781153,fbg,105,209
51314810395,ace,146,276
51314822299,bac,118,317
51314888108,fgg,18,38
51314901720,eea,129,264
51314902373,cga,103,130
51314920225,efe,81,194
51314940494,gbb,99,166
51314951355,fdc,278,50
51314956384,cbb,43,112
51314969208,cba,172,246
51314979348,edd,231,115
51314981920,aba,78,125
51314987573,ggg,1,325
51315000552,dbb,185,26
51315000804,afd,35,214
51315034217,bce,112,279
51315074003,ebg,144,8
51315087760,abg,133,41
51315089982,ecd,168,115
51315100576,bbf,22,264
51315107614,fac,134,201
51315126172,ddg,184,62
51315155295,eaf,229,170
51315156241,aae,46,120
51315171684,acd,100,186
51315172332,bgb,99,90
51315173222,dbc,189,69
51315192652,gbb,174,136
51315205106,adb,76,5
51315217534,bed,161,260
51315243206,ebe,55,75
51315243625,aag,143,29
51315258895,gba,270,262
51315301186,bae,179,239
51315309918,gdd,283,203
51315311784,dgf,205,91
51315315638,gda,272,148
51315317074,ced,3,249
51315332415,beb,210,181
51315356883,fff,292,32
51315361363,agb,147,68
51315371198,abc,146,75
51315371669,afe,209,56
51315382094,acg,156,211
51315390492,bfc,25,200
51315395711,bdc,73,247
51315413870,gad,166,84
51315423506,cbc,43,273
51315449944,aba,212,111
51315458626,dbg,209,160
51315494263,gfc,95,192
51315494293,ceb,41,163
51315500284,adf,208,215
51315507707,aec,59,192
51315517492,ade,144,294
51315519763,fcf,142,44
51315524080,dbb,210,22
51315526419,fge,200,62
51315538681,aba,203,126
51315555610,deg,54,114
51315559384,ccg,284,235
51315560085,fgb,11,250
51315566525,bfe,202,230
51315583420,dcg,136,167
51315595068,ded,279,291
51315637691,bcb,100,236
51315656614,gdb,279,73
51315701320,ged,156,129
51315705982,fdg,77,33
51315726617,ggf,229,161
51315740334,efc,293,250
51315755367,eda,152,10
51315796498,feb,133,158
51315827088,adb,14,5
51315847831,bef,294,104
51315855848,ddc,285,95
51315858475,daf,229,79
51315859902,cef,298,146
51315868159,ddb,158,18
51315953573,aad,33,191
51316012971,edd,44,95
51316017994,dfd,197,51
51316021082,efa,292,104
51316027338,agc,273,119
51316028151,egf,88,105
51316033090,fdg,133,32
51316069138,def,257,86
51316069920,gfc,282,153
51316075755,dbe,250,51
51316097258,gga,267,334
51316131682,gcg,125,215
51316242154,cdb,174,236
51316312561,eee,231,174
51316321547,cad,279,203
51316324470,dge,42,31
51316332023,fab,30,258
51316338658,gdf,251,55
51316340166,eaf,118,161
51316340460,acc,144,262
51316345493,dac,253,178
51316347702,bfb,153,32
51316351439,bbc,103,109
51316356840,gge,168,285
51316358636,dce,159,195
51316369113,bfa,278,44
51316374974,cdb,169,280
51316377660,bab,286,8
51316379539,dea,261,78
51316382603,ccd,53,5
51316395582,efg,144,167
51316419087,bec,229,25
51316425267,gfg,182,208
51316442086,fec,155,236
51316462311,cdg,219,48
51316465040,acg,220,179
51316500925,cca,43,47
51316503596,fdd,148,216
51316505191,cce,110,89
51316511748,ebc,117,213
51316517590,dfa,150,22
51316523871,aeg,257,274
51316524481,bac,262,317
51316537229,ffc,36,145
51316558585,fde,221,230
51316592842,bgd,207,50
51316615397,cee,275,168
51316621713,bfg,152,34
51316624124,gdd,20,211
51316642059,aeb,163,255
51316654058,ade,235,235
51316655424,bcg,102,278
51316658463,dfa,54,25
51316690905,gbe,79,40
51316717896,cag,159,203
51316735111,ffa,47,91
51316736060,dcb,270,9
51316753997,eed,295,338
51316759012,def,278,81
51316775692,dfe,167,16
51316780655,gcf,47,82
51316793256,dba,254,170
51316795624,ggf,129,144
51316810904,efg,109,193
51316839729,ffa,270,85
51316850196,ede,112,241
51316850462,cde,155,183
51316885943,cgb,77,120
51316952190,agf,89,330
51316982012,fcf,240,49
51316993810,fcb,85,141
51316998847,bad,143,180
51317013048,bdc,77,256
51317017580,cgd,69,202
51317020442,ggd,190,34
51317023881,ddd,197,196
51317031365,egg,103,271
51317043416,agc,125,96
51317052438,bfd,228,114
51317097826,fcd,141,101
51317127995,ggg,52,328
51317148415,abb,72,240
51317151854,ecg,256,145
51317154264,ddf,57,203
51317165795,ggb,182,118
51317198762,gef,269,72
51317213829,geg,62,368
51317228444,bcf,77,247
51317235437,ccc,237,242
51317271813,fdf,280,331
51317283211,dba,176,142
51317331269,gbc,233,73
51317377551,bcc,30,221
51317387962,gec,170,34
51317440356,bea,80,202
51317443203,bgd,264,43
51317444972,ecc,267,285
51317462087,abd,67,174
51317473347,cfc,8,94
51317502784,efd,3,248
51317514357,eaa,239,223
51317532391,gdd,130,229
51317568341,fef,172,364
51317570041,dfc,52,107
51317572293,afe,114,50
51317577670,fca,44,242
51317580141,ggc,160,193
51317611689,faf,41,57
51317614671,cga,247,135
51317631586,feg,239,250
51317634998,bdc,279,222
51317656533,bea,252,214
51317669566,abb,52,201
51317681382,gdg,27,200
51317685103,dgf,219,87
51317688758,dag,276,126
51317698745,gab,182,108
51317699492,aca,147,129
51317710032,dca,116,89
51317748706,geb,287,310
51317757229,faa,146,20
51317772257,add,164,341
51317782620,gfb,35,195
51317786649,dfa,280,22
51317787857,edc,222,377
51317822447,fce,105,174
51317838536,bbf,176,285
51317856054,cbe,203,237
51317876676,bda,209,205
51317886810,gcf,256,82
51317891134,abd,207,142
51317896819,gbd,96,11
51317900750,ace,188,306
51317931413,eeb,61,279
51317959950,ggf,282,165
51317994703,cbf,130,289
51318001181,edf,291,184
51318016165,dcf,30,181
51318066930,adg,240,38
51318110893,dgg,75,11
51318126881,afg,1,204
51318129980,ebg,247,7
51318154736,ace,15,296
51318166294,gag,294,247
51318168147,ebb,49,35
51318169646,bge,271,145
51318176731,dfb,2,12
51318178944,dgd,190,172
51318199924,cff,147,10
51318234073,eeg,243,279
51318268861,bga,213,267
51318272040,bae,165,210
51318296216,cbg,21,41
51318297299,fgc,73,259
51318300953,bba,33,36
51318303607,eab,190,275
51318314583,egf,37,122
51318321752,gdd,101,258
51318323741,cfa,63,31
51318335725,adc,284,241
51318365190,acf,287,16
51318373630,cga,184,132
51318380390,def,46,93
51318389022,baa,254,201
51318417107,fda,27,170
